TARGETID,Z_1,TARGET_RA_1,TARGET_DEC_1,SURVEY
2349931138383873,1.1639931837524329,42.9146,-0.5585,main
2349932744802304,0.7269586242418717,138.5561,-0.4122,main
2349932744802305,1.4808622636144966,138.556,-0.412,main
2349932954517505,1.4428636340333192,151.2158,-0.5292,main
2349933000654849,1.162143889386407,153.9905,-0.404,main
2349933441056769,0.27868144613807755,180.0498,-0.4177,main
2349933499777024,0.2479369360306389,183.6001,-0.5351,main
2349933499777025,1.1158343905417463,183.5996,-0.5348,main
2349933537525761,0.5692013039389706,185.8117,-0.4947,main
2349933545914369,0.2993291303331899,186.3037,-0.4383,main
2349933910818817,0.5080534833692001,208.1785,-0.4370000000000001,main
2349933965344768,0.5443495698781462,211.285,-0.475,main
2349933965344769,0.5449755801524314,211.2851,-0.4755,main
2349933973733377,1.604865283341273,211.9712,-0.472,main
2349934040842240,0.6355714522597894,215.9745,-0.4344,main
2349934040842241,0.10668041551828279,215.9783,-0.4329,main
2349934187642881,0.44034343409846083,224.6507,-0.3993,main
2349935911501824,0.508032708401746,327.4428,-0.382,main
2349935911501825,0.5034311808655328,327.4425,-0.3828,main
2349935995387905,1.3223310344956476,332.483,-0.5752,main
2349936066691072,0.4042493397537891,336.6596,-0.5804,main
2349936066691073,0.33304918883535667,336.659,-0.5804,main
2349936293183489,0.04293969705556791,350.1149978,-0.59573417,main
2349936326737921,0.05456676690522408,352.191845,-0.5062264,main
2349936704225281,0.2396520566284837,14.715578,-0.352008,main
2349936712613889,0.4296099170375758,15.0642,-0.271,main
2349936721002497,0.636966168031193,15.5433,-0.3188,main
2349936733585409,0.47456123697746116,16.4867,-0.17800000000000002,main
2349936737779712,0.19740867789254835,16.5355,-0.2139,main
2349936737779713,0.1966451262324089,16.5368,-0.2148,main
2349936800694272,0.7669180916654595,20.330006,-0.3408695,main
2349936800694273,0.7684030947554806,20.3305,-0.341,main
2349936897163265,0.562774172577193,26.0173,-0.13,main
2349937379508225,0.15173462935101123,54.9588,-0.1351,main
2349938658770945,1.2991578480846733,131.1142,-0.1841,main
2349938939789312,0.42113947667097196,147.9171,-0.239,main
2349938939789313,0.03561576037020589,147.9175,-0.2427,main
2349939426328576,0.8280977663664212,176.9383,-0.2307,main
2349939438911489,1.6712875527813242,177.5472,-0.3386,main
2349939464077313,1.4988852999380244,179.0422,-0.3491,main
2349939464077314,0.26009127568976537,179.0412,-0.3258,main
2349939464077315,0.26963501041155624,179.0399,-0.3251,main
2349939917062145,0.41767021026360646,206.2322,-0.3375,main
2349939938033665,0.9998145676391343,207.2629,-0.3297,main
2349940042891264,0.7004560594378939,213.6483,-0.2671,main
2349940042891265,1.5053250633618036,213.6481,-0.268,main
2349940126777344,1.4421702268989074,218.5371,-0.2199,main
2349940126777345,1.4421754954109125,218.537,-0.22,main
2349940156137473,1.2117344756352761,220.3628,-0.3156,main
2349940164526080,0.8054543874611613,220.9791,-0.1253,main
2349940164526081,1.6761018171244035,220.9791,-0.1251,main
2349940202274817,0.4694433492605101,223.1532,-0.3619,main
2349941951299585,0.4535737026170233,327.3139,-0.2135,main
2349942047768577,1.6483379323271252,333.0483,-0.1382,main
2349942123266049,0.2592725877051532,337.5747,-0.3118,main
2349942135848961,0.15307514828734103,338.3328,-0.3252,main
2349942181986304,0.7640041386454967,341.1227,-0.2998,main
2349942181986305,0.7951862855543885,341.1225,-0.2996,main
2349942442033153,0.26111712665520825,356.5145,-0.1835,main
2349942446227457,0.5312970035343312,356.8744,-0.1901,main
2349942752411649,0.8128838331592773,15.0723,0.0018,main
2349942760800257,0.6407032984150491,15.6526,-0.0957,main
2349942764994561,0.40056006461788196,15.8154,0.0833,main
2349942769188865,0.765003327866839,16.2286,0.0658,main
2349942773383169,0.4235798376640137,16.3965,0.1171,main
2349942773383170,0.3708368285414957,16.2994878,-0.06898969999999999,main
2349942773383171,0.3704607088645736,16.2986,-0.0689,main
2349942865657856,0.26237025308891215,21.9636613,0.09749441,main
2349942865657857,0.09140092126818257,21.9639,0.0985,main
2349942874046465,0.5982938052915449,22.251011,0.118918,main
2349943104733185,0.36435675695881303,36.1448,-0.0426,main
2349943104733187,0.21911242223766603,36.0885,0.0722,main
2349943184424961,0.36848724662505977,40.7621,-0.0995,main
2349944702763008,1.1714570577236656,131.36074,0.0361,main
2349944702763009,0.6140146749134815,131.3613,0.0359,main
2349944702763011,0.8061612739946921,131.4002,-0.0827,main
2349944807620609,0.9065717271717403,137.6376,0.1201,main
2349944824397824,0.662633085776137,138.66638999999998,-0.08209,main
2349944824397825,0.6638899126662884,138.6666,-0.083,main
2349944937644033,0.48567586731414375,145.3463,0.0796,main
2349945017335808,0.78197271593194,150.0946,0.0041,main
2349945017335809,0.9825352141014226,150.0945,0.0047,main
2349945663258625,1.1775631399428552,188.644,0.1187,main
2349946099466240,0.5579574199240226,214.7199,-0.066,main
2349946099466241,0.5710984796148755,214.7198,-0.0663,main
2349946116243456,1.671915204095568,215.6428,-0.0404,main
2349946116243457,1.0430822878274204,215.6425,-0.0403,main
2349946229489665,0.49758119495084396,222.4064,-0.0451,main
2349946292404225,0.17062964707454337,226.0884,-0.066,main
2349947890434048,0.7814072462569791,321.306,-0.0294,main
2349947890434049,0.7824328199661912,321.3056,-0.0291,main
2349948108537857,0.3979043474557269,334.3598,0.064,main
2349948184035328,0.7360548604687083,338.9534,0.0511,main
2349948184035329,0.04368651237801581,338.9554,0.0522,main
2349948205006849,0.4419692671153383,340.2299,-0.0133,main
2349948209201152,0.49642604049602224,340.4776,0.0588,main
2349948209201153,1.6150847373836212,340.478,0.0586,main
2349948217589761,0.1870272543866556,340.9996,-0.0812,main
2349948309864449,1.674569402472872,346.3398,-0.0366,main
2349948347613184,0.5889889822254218,348.5673,-0.053,main
2349948406333441,0.6318470215255174,352.2245968000001,0.09442417,main
2349948418916353,0.748517997458726,352.7774,0.0038,main
2349948423110657,0.12106103222740333,353.1485258,-0.05053361,main
2349948506996736,0.5562984010212997,358.0487,0.1041,main
2349948506996737,0.3193535213221712,358.0486,0.1037,main
2349948574105601,0.5255998732361189,2.204,0.2639,main
2349948632825857,0.9069382650263164,5.7436,0.1677,main
2349948775432193,0.989013875150912,14.0468,0.1263,main
2349948783820800,0.4185380838309572,14.6979616,0.23548547,main
2349948783820801,0.2948038261531664,14.699000000000002,0.2358,main
2349948796403713,0.3610008358833782,15.2992,0.1668,main
2349948804792321,0.41149301843547376,15.9827,0.3192,main
2349948821569537,0.7695310021976989,16.969,0.3573,main
2349948880289793,0.7678999541121205,20.3523,0.1652,main
2349948943204353,0.34338369250742284,24.1629,0.1375,main
2349949090004992,0.8210863854151697,32.821321600000005,0.34020632,main
2349949090004993,0.8204874537634622,32.8217,0.3404,main
2349949094199297,0.4744406957436982,33.0304,0.2462,main
2349949152919553,0.3039432698877716,36.7191,0.2834,main
2349949253582849,1.1269278846201292,42.5357,0.1392,main
2349949278748672,0.672918066756549,44.0165159,0.33113155,main
2349949278748673,0.6728095350445604,44.0161,0.3309,main
2349951489146881,0.3352769357103171,175.9254,0.2267,main
2349951564644352,0.5634619391363832,180.3716,0.325,main
2349951564644353,0.5636443239086576,180.3714,0.3251,main
2349951606587393,0.7541380007000154,182.9877,0.3477,main
2349952147652609,0.6168359625110723,215.200921,0.12596583,main
2349952147652611,0.4747191923899483,215.1311,0.3388,main
2349952151846913,0.34892318663167443,215.266,0.3719,main
2349952151846915,0.5258402248393651,215.3637,0.2015,main
2349952172818433,0.5314616667200663,216.6693,0.1664,main
2349952177012737,1.5703916362422632,216.9509,0.1657,main
2349952210567168,0.5716827949686563,218.8713,0.3034,main
2349952210567169,0.5721846373258938,218.8711,0.3036,main
2349954169307137,1.3592865543708592,335.5731,0.2006,main
2349954194472960,0.6365250913457152,337.1687,0.3704,main
2349954194472961,0.6373862195762556,337.1684,0.3701,main
2349954475491329,0.570015409842149,353.8674,0.2323,main
2349954483879937,0.2159231553877193,354.4176,0.2786,main
2349954743926785,0.13428144692136448,9.9959,0.5683,main
2349954836201472,1.0455511651680187,15.3814,0.5701,main
2349954836201473,0.2573526551631549,15.3809,0.5703,main
2349954857172993,0.5709658165547372,16.5225,0.5473,main
2349955037528065,0.28257406852125355,27.3885,0.4641,main
2349956811718656,0.23672785691725456,133.1256,0.4205,main
2349956811718657,0.2713287280902561,133.1247,0.4188,main
2349956870438912,0.8098148230883917,136.5788,0.5149,main
2349956870438913,0.8117824644357237,136.5791,0.515,main
2349956883021825,0.7790381010780711,137.4111,0.4787,main
2349956887216129,0.32106132213945904,137.6317,0.5292,main
2349957008850944,0.9066371696155665,144.78485,0.6228,main
2349957604442112,0.8233691587366407,180.4603,0.4223,main
2349957604442113,0.4941090981209724,180.4607,0.4224,main
2349957604442114,1.6823589101343375,180.2911,0.5583,main
2349957604442115,1.178157534165887,180.291,0.5581,main
2349957730271233,1.5786131863568142,187.7813,0.3908,main
2349957759631361,0.06545708876516877,189.6049,0.537,main
2349958061621249,0.5259773267484289,207.6592,0.4303,main
2349958065815553,1.5611713493368642,207.9128,0.4777,main
2349958103564288,0.36074332868674036,210.0876,0.4057,main
2349958103564289,0.3571801666378466,210.0876,0.4064,main
2349958267142144,0.13768497531188945,219.9227,0.5073,main
2349958267142145,0.13698361728576527,219.9236,0.5088,main
2349958313279488,1.59271925579895,222.5835,0.5931,main
2349958313279489,1.18968526577866,222.5835,0.5934,main
2349960230076416,0.6461438083971786,336.8464,0.5494,main
2349960230076417,1.3140600810266965,336.8462,0.5494,main
2349960360099841,1.6918405787886075,344.5648,0.5258,main
2349960582397953,0.27730632222881846,357.8384,0.6164,main
2349960674672640,0.6927058171542513,3.29016,0.66767,main
2349960678866945,1.3707466557089187,3.6012,0.6965,main
2349960771141633,1.23918311806925,9.17065133,0.76813295,main
2349960993439745,0.6985214447447664,22.3396,0.6559,main
2349961056354305,1.3162841375075043,26.2425,0.8007,main
2349961500950529,1.365607406523964,52.5889,0.6712,main
2349962796990465,0.608868044864268,129.9296,0.795,main
2349962843127809,2.833832652189469,132.6947,0.6517,main
2349962906042368,0.7556230368881043,136.2603,0.74,main
2349962906042369,0.7549283323824763,136.2605,0.7397,main
2349962906042370,0.8535288824936903,136.4533,0.7954,main
2349962906042371,0.9446797880098046,136.4529,0.7954,main
2349962956374017,0.3481046413172624,139.4199,0.7437,main
2349963031871489,0.8307419659641874,143.8128,0.7982,main
2349963119951872,0.5592674367285903,149.19419299999996,0.7136653000000001,main
2349963119951873,0.4762578362109007,149.1946,0.7140000000000001,main
2349963564548097,0.6193018282933723,175.6391,0.769,main
2349963568742400,0.6209124730395921,175.8244,0.6759999999999999,main
2349963568742401,1.5823592232871477,175.8241,0.6757,main
2349964244025345,0.011959494779952746,216.2093,0.7009,main
2349964256608257,0.2952975091296349,216.7782,0.7212,main
2349964256608259,0.8529341999619542,216.9784,0.6626,main
2349964260802560,0.3351115964420954,217.0751,0.7253,main
2349964260802561,0.3244854560074504,217.0772,0.7244,main
2349964306939905,0.7756409611281071,219.7554,0.8548,main
2349965800112129,0.11591413603545876,308.8064,0.7808,main
2349966240514049,1.6274416021426903,335.1734,0.8201,main
2349966253096960,1.124818765759373,335.9479,0.8248,main
2349966253096961,1.1272535980189038,335.9478,0.8247,main
2349966261485569,0.9144017475347995,336.3164,0.8062,main
2349966265679873,0.6014336062526864,336.5380285,0.69450972,main
2349966290845696,0.6643965249775395,338.0012,0.6708,main
2349966290845697,0.6644609814695527,338.0011,0.6711,main
2349966311817217,0.33778315107473883,339.3972,0.6705,main
2349966345371649,0.7017581751506494,341.275,0.6718,main
2349966399897600,0.5758536755400958,344.5026,0.7594,main
2349966399897601,0.13931047356783746,344.5033,0.7593,main
2349966672527360,1.1578807668294269,0.8046,0.907,main
2349966706081793,0.7927465970124061,2.935547,1.0175,main
2349966794162177,0.12345282675534042,8.0721,1.0091,main
2349966932574209,0.15101389195132592,16.320014999999998,0.915773,main
2349968954228737,0.17685003457501133,136.9767,0.9571,main
2349969105223681,1.098890060583067,145.9503,0.991,main
2349969172332544,0.4462851386605371,149.8209,1.0331,main
2349969482711041,1.317193098116081,168.487,1.0683,main
2349969612734465,0.7552078203890176,176.1908,0.8814,main
2349969897947137,0.5392387726779873,193.2129,0.9682,main
2349970250268673,0.9909804322571147,214.1468,1.0247,main
2349970262851584,1.1314763674288897,214.8887,1.0399,main
2349970262851585,1.1318413087366699,214.8889,1.0401,main
2349970267045889,0.8505953530309458,215.075,0.9757,main
2349970267045891,0.613481916690575,215.2236,0.9385,main
2349970267045892,0.823475711798055,215.0559,0.9904,main
2349970267045893,1.1241691429937934,215.0563,0.9904,main
2349970267045894,0.5071475487665824,215.0693,0.9553,main
2349970267045895,1.221988977819492,215.0688,0.9524,main
2349970363514880,0.5290649507506601,220.7888,1.0367,main
2349970363514881,1.315905154570873,220.7871,1.0315,main
2349970392875008,0.4212499669361366,222.6662,0.9285,main
2349972179648513,0.01882514915631888,329.2458,0.9728,main
2349972250951681,0.3215406122636197,333.4557,0.9479,main
2349972263534593,1.0153151170586896,334.036,0.9276,main
2349972280311809,1.5473196484735885,335.213,0.9705,main
2349972330643456,0.4007094191868068,338.0463,0.9503,main
2349972330643457,0.8257770900080692,338.047,0.9503,main
2349973450522625,0.1623555686593361,44.9815,1.1381,main
2349974998220801,1.4192696825677804,137.0249,1.332,main
2349975207936001,1.6100726126423046,149.6318,1.1606,main
2349976151654401,0.5667336725913523,205.9661,1.1383,main
2349976332009472,0.9460997734501261,216.5122,1.145,main
2349976332009473,0.9460898372838644,216.5119,1.145,main
2349976617222145,1.0342273041118268,233.746,1.3409,main
2349978336886784,0.7752271363355882,336.1891,1.1547,main
2349978336886785,0.3107781651891988,336.1892,1.1549,main
2349978840203265,0.9224925561166796,6.0708,1.4218,main
2349979137998849,0.19956734911665805,23.7787817,1.53123481,main
2349980920578048,0.5491184355994163,130.2474,1.5971,main
2349981763633152,0.7327837658406704,180.4248,1.4602,main
2349981763633153,0.8734811134083011,180.4251,1.4602,main
2349982074011649,0.5007131744627109,198.8719,1.5394,main
2349982090788865,0.6734125839121653,199.9409,1.5304,main
2349982359224321,1.1728397564965662,215.9716,1.5793,main
2349982392778753,0.4551802643936085,217.962,1.5059,main
2349982434721793,0.7996296198974845,220.2557,1.5628,main
2349982866735105,0.40756646646990813,246.007,1.4836,main
2349984410238977,0.9424090206293984,338.1769,1.618,main
2349984410238979,0.582192627130015,338.0985,1.5113,main
2349984628342785,0.6330350865102233,351.0404,1.4578,main
2349985030995969,0.7115168109289167,15.0592,1.8485,main
2349987098787841,0.3051796122638094,138.4666,1.692,main
2349987283337217,0.5734773836090509,149.459,1.7519,main
2349987425943553,0.3917642669238561,157.9617,1.7551,main
2349988013146113,1.6292760871353216,192.9417,1.7139,main
2349988134780928,0.297001714269912,200.2359,1.664,main
2349988369661953,0.4338386416137805,214.2074,1.6398,main
2349988990418945,0.12320115141249531,251.0755,1.6752,main
2349990517145601,0.5089717348179426,342.0963,1.835,main
2349990697500673,0.47690716219231855,352.9437,1.6458,main
2349990890438657,0.877952711183734,4.3246,1.9712,main
2349991079182337,1.5474431972073273,15.66,1.9821,main
2349996389171200,1.012472173003121,332.2495,2.1154,main
2349996393365504,0.6979809160878677,332.2503,2.1167,main
2349996494028801,0.2574229949237617,338.4736,1.9561,main
2349996552749057,0.6384953434721582,341.9935,2.1136,main
2349996670189568,0.5209826285200843,348.9773,1.9674,main
2349996670189569,0.5216941645163259,348.9771,1.967,main
2349996733104129,0.28628631954195993,352.6815,1.9708,main
2349997098008577,0.397164140474559,14.3655,2.1576,main
2349997538410497,0.12893003781561566,40.7047,2.2406,main
2349999031582721,1.5940269170290577,129.7355,2.1473,main
2349999090302976,0.664218431240679,133.1949,2.3333,main
2349999090302977,0.6640349539434972,133.1951,2.3332,main
2349999211937793,0.3177512651330137,140.4022,2.2356,main
2349999220326400,1.1383202643028705,140.7907,2.2308,main
2349999220326401,0.27664558538692763,140.7904,2.2309,main
2349999224520705,1.5244857399403968,141.2326,2.3237,main
2349999404875777,0.4662393788041073,151.7668,2.1424,main
2349999979495425,0.3614987026998501,186.0924,2.1999,main
2350000243736577,0.9889673055184995,201.7785,2.2143,main
2350002147950593,0.030771086017816245,315.3294681000001,2.29533139,main
2350002416386049,0.25277950675247535,331.397,2.1765,main
2350002894536705,1.1194837785453917,359.892,2.1383,main
2350003041337345,1.165963681466965,8.6142,2.4229,main
2350003502710785,1.4195558862599407,36.0988,2.434,main
2350005268512769,1.5065502597426896,141.2607,2.4352,main
2350005411119104,0.8916687985653315,149.8789,2.5744,main
2350005411119105,0.8937791334969122,149.8789,2.5746,main
2350005444673537,0.5187392646193878,151.9852,2.4057,main
2350005486616577,1.1853061672663525,154.312,2.4876,main
2350007130783745,0.495824260806761,252.2725,2.3995,main
2350008464572417,1.68945805398556,331.8304,2.4051,main
2350008611373057,1.4988908344709144,340.5044,2.4696,main
2350008825282561,0.4714471139687392,353.2964,2.3861,main
2350009211158529,0.857069931434347,16.4629,2.8611,main
2350009525731329,0.9124387943368637,35.0137,2.7353,main
2350009643171840,0.8260389796511081,42.09395,2.7825,main
2350009643171841,0.8264303819088471,42.0941,2.7827,main
2350012478521345,0.24392247546496676,211.0936,2.724,main
2350014961549313,0.6132457884110957,359.14172389999993,2.69303139,main
2350015213207553,1.100217530828737,14.0104,3.016,main
2350015548751873,1.2795229591588786,34.0747,2.9332,main
2350017251639297,0.8248270193871108,135.6716,2.8883,main
2350017335525377,1.3219355953751186,140.6467,2.9954,main
2350018128248832,0.4604487406668503,187.8947,3.0317,main
2350018128248833,0.7763747293210522,187.8949,3.0333,main
2350018631565313,0.26285851386449355,217.7999,3.0087,main
2350018639953921,1.5722494739761654,218.4776,3.0036,main
2350018891612161,0.5287670261886753,233.3568,2.8962,main
2350021219450881,1.040471345348501,12.1115,3.187,main
2350021273976833,0.5535806686380406,15.4422,3.2399,main
2350021299142657,0.05312218951484169,16.8593,3.2132,main
2350024239349761,1.5367697069207904,192.4707782,3.1592875,main
2350024654585857,1.3073038580923606,217.0931,3.3001,main
2350026227449857,0.22141827930794702,310.9658,3.2217,main
2350027355717633,0.8693840085119475,18.470107,3.495917,main
2350027468963841,0.5206877657067275,25.2574,3.462,main
2350029389955073,0.0462172232087365,139.7692,3.6114,main
2350030308507649,1.0206176657928578,194.5351,3.5353,main
2350030778269696,0.21455476909112278,222.73915,3.5562,main
2350033076748289,0.3100512333696837,359.9681,3.3973,main
2350033588453376,0.1681731354495717,30.401,3.7468,main
2350033848500225,0.02846029409194581,45.8712,3.7788,main
2350035396198401,0.45347314312922926,138.3033,3.8704,main
2350036268613633,1.3661379118504686,190.4904768,3.78936472,main
2350036583186433,0.1553633869072767,209.0962,3.6535,main
2350039808606209,0.26178167289106047,41.7606,3.9327,main
2350041410830337,0.41708842770071275,137.2984,4.0885,main
2350043164049409,0.14797866646756733,242.0289,3.8783,main
2350044426534913,0.6594748856023561,317.24316,3.98412,main
2350047412879361,0.2432361918375311,135.4432,4.1261,main
2350047454822401,0.8191850070336796,137.9539,4.3151,main
2350047454822403,0.5016719522811471,138.1246,4.2657,main
2350047941361665,1.2816001110859896,166.9965,4.1543,main
2350048503398401,0.4219511291249219,200.5671,4.3464,main
2350048515981313,0.2691308603935673,201.4061,4.1892,main
2350053448482816,0.45642685814277306,136.127551,4.44679898,main
2350053448482817,1.0173009510990891,136.126784,4.44604922,main
2350053838553089,1.0093130991205512,159.3015834,4.5900824999999985,main
2350054408978433,0.020470973794046877,193.4192,4.6172,main
2350054857768961,0.7126423641036183,220.3117,4.4307,main
2350055226867713,0.3096155345940839,242.2516,4.4246,main
2350056711651329,0.15383395379898113,330.9443,4.4478,main
2350057596649473,0.7357133771301518,23.8196,4.8513,main
2350057638592513,1.2197544530475402,26.3448,4.859,main
2350059303731201,0.20157834935581798,126.0496,4.7928,main
2350059400200193,1.4251864965647763,131.69807020000002,4.76925639,main
2350059542806529,1.5672340397000588,140.3367,4.7413,main
2350060444581889,0.80971742788874,194.1077,4.6694,main
2350061186973697,0.7776771862845694,238.5695,4.7276,main
2350062462042113,1.6184125105443365,314.7383,4.7261,main
2350062751449089,0.9482014525788927,332.0228,4.768,main
2350063024078849,1.3625810724130938,348.2477,4.8623,main
2350063628058624,0.47174681473207003,24.5175,4.9962,main
2350063628058625,1.0273561271476206,24.5172,4.9964,main
2350066924781569,0.9976701301419966,221.4068432,4.90418194,main
2350067084165121,1.594631249658289,230.9705483,4.91447972,main
2350067239354368,0.3106764247254482,240.339692,5.07732461,main
2350067419709441,0.32718014698441994,251.1744,4.9693,main
2350069441363969,1.631537722885462,11.9607,5.141,main
2350069676244993,1.5052859916134416,25.8937,5.3354,main
2350069709799425,1.510886214041133,27.8941,5.1613,main
2350074554220545,1.6371209526971835,317.3884,5.146,main
2350077687365633,0.6849654958385054,145.0105,5.4279,main
2350079088263169,1.6844654016871337,228.9409,5.6177,main
2350079281201153,0.3364795232257625,240.4006,5.5806,main
2350081076363265,0.47876167689049515,347.7817,5.4986,main
2350081525153793,1.370972388949962,14.6686,5.7653,main
2350083995598848,0.2641108535151231,162.4577,5.7749,main
2350084163371008,0.34280441165259956,172.6002,5.7333,main
2350084163371009,0.34266352243133164,172.5994,5.7343,main
2350084742184961,1.018181657447326,207.3138,5.6313,main
2350085291638785,0.6289121525198148,240.07572,5.696102,main
2350085304221696,0.9046211924267835,240.8979,5.8746,main
2350091314659329,1.355232027777697,240.5351,6.0651,main
2350091335630849,0.6315559433659839,241.8697,5.8956,main
2350093000769537,0.8435611145903147,341.5616,5.9751,main
2350095559294976,0.5832692534794082,134.82065,6.2549,main
2350095559294977,1.2559052232830958,134.8212,6.2551,main
2350097354457089,0.23799523470490824,242.425,6.1602,main
2350098860212224,0.24370211132125916,332.6452,6.3346,main
2350098965069824,0.3504742481659808,339.0587,6.2722,main
2350103117430784,0.5518537653695278,227.936,6.509,main
2350103117430785,1.3566629379511026,227.9351,6.5084,main
2350103331340288,0.6425074042049064,240.720279,6.53706046,main
2350103331340289,0.5270986013540644,240.7199,6.5378,main
2350103335534593,0.3455379796634836,241.0591,6.4208,main
2350109345972225,0.227993908924698,241.248876,6.8556339999999985,main
2350114962145281,1.3558828559606748,218.0757,7.0555,main
2350115356409856,0.23158993407433975,241.784051,7.02099971,main
2350115356409857,0.23163489179590882,241.7838,7.0209,main
2350117487116288,0.27222070821210387,9.7307,7.3229,main
2350117487116289,0.9662196457684341,9.7288,7.3221,main
2350119592656896,1.032444061271327,135.9714,7.1955,main
2350119592656897,1.0310038807924786,135.9719,7.1953,main
2350119613628417,1.2744669984524664,137.4501,7.3505,main
2350120989360129,0.9779313826996757,219.9043,7.3497,main
2350121354264577,1.6660273146144209,241.845441,7.176133,main
2350123212341248,0.3288652975014159,353.2406,7.2874,main
2350123753406465,1.4764415330260185,25.7913,7.5016,main
2350125787643905,1.340416880829902,147.9191,7.5106,main
2350127318564865,0.9819840318965117,239.7936,7.5113,main
2350131676446721,0.7590989965578301,141.52834009999995,7.80884194,main
2350133584855041,0.8144989147141146,256.2174,7.8057,main
2350145555398657,1.686689478913776,256.1502,8.2506,main
2350149737119745,0.40197178694090935,147.7529,8.4164,main
2350150575980544,0.20993192390618517,198.2005,8.3937,main
2350150575980545,0.6956103928389193,198.2009,8.3934,main
2350153864314881,1.1394024195044015,36.2356,8.8287,main
2350157102317569,1.3040351587980106,231.4986,8.7777,main
2350158469660673,1.365105797593293,313.9792,8.7333,main
2350159530819585,1.4168155145058936,17.884,8.9271,main
2350162160648193,0.06699257632642629,176.217306,8.94618116,main
2350169014140929,0.2599665623477824,229.7218,9.2306,main
2350175343345665,0.08513669458615954,251.8565,9.6097,main
2350179839639553,1.1407316282663105,163.34799999999996,9.6859,main
2350185329983489,1.861417932983785,135.3117,9.941,main
2350186886070273,0.47674073451726046,229.2654,10.0591,main
2350187003510785,1.0648856637379953,236.487,10.0287,main
2350189482344449,0.6053219304849952,26.2754,10.3119,main
2350189666893825,0.5949559186230403,37.3505402,10.2795269,main
2350191579496449,0.5136704095473971,153.2658,10.1931,main
2350192862953473,0.49001148538864914,230.9527,10.2718,main
2350197011120129,1.2364570398601482,122.0837,10.5275,main
2350197447327745,0.3674743227237567,148.3845,10.5472,main
2350197493465089,0.6959881990240462,151.2518,10.4501,main
2350197678014465,1.3137159857980558,162.2471,10.5052,main
2350198760144897,1.5307558758085846,227.7529423,10.55500861,main
2350206397972481,1.5262093659050107,330.561,10.6904,main
2350209606615041,1.0477988670887621,165.0323,10.9702,main
2350215667384321,0.21380687589789454,172.6734,11.3078,main
2350216967618561,0.7816822945860626,251.7681208,11.29730417,main
2350217101836288,0.1549817368960608,259.7428,11.2633,main
2350217101836289,0.15487112799041583,259.7406,11.2642,main
2350218884415488,0.4355187799741772,8.0561,11.4205,main
2350218884415489,1.6115849387313548,8.056000000000001,11.4211,main
2350220784435201,0.13989910665452168,123.5424,11.5365,main
2350226811650049,0.4913570953754972,130.0222,11.8119,main
2350228535508993,0.2333217132907497,234.8067,11.7174,main
2350228904607745,0.079344163883826,257.0435976,11.81680694,main
2350230431334401,0.5406892265681734,349.8942,11.8384,main
2350234168459265,0.2193546622203773,217.4789,12.0439,main
2350240115982337,1.4937707980159123,219.7926,12.1383,main
2350242867445761,1.626442172695696,27.4478,12.4638,main
2350244364812289,1.485110000317307,118.7652,12.3767,main
2350254645051393,0.5868860905941583,25.9941,12.936,main
2350256821895169,0.569683041191534,159.11,12.9957,main
2350258499616769,0.5907847980690911,261.7831,13.0151,main
2350260353499137,1.2282168294224143,14.9871,13.3346,main
2350262484205569,0.6743151637230609,145.1493,13.1354,main
2350263956406273,0.19113372906273862,235.2642,13.1367,main
2350265663488001,1.3807413319388178,339.6328,13.3339,main
2350268150710273,0.23792517674892902,131.9066,13.5133,main
2350272168853505,1.5791083981406555,17.7806,13.7777,main
2350280138031105,0.4990361929397073,146.5436201,13.92797472,main
2350281308241921,1.086333300348514,218.4717851,14.06935806,main
2350283556388865,0.3313910217200564,356.4016,14.0224,main
2350284156174337,0.36558844550451997,33.4562,14.1533,main
2350285762592769,0.13288127440399558,131.856,14.2553,main
2350285859061761,1.205251341084992,137.8579,14.2997,main
2350289965285377,0.047284569624789184,30.1551,14.407818,main
2350295749230593,1.4857423963174203,25.5973,14.8037,main
2350298081263617,0.7768131535223551,169.2426,14.7191,main
2350298093846529,0.11890876241249772,169.97099999999998,14.7466,main
2350299138228225,1.0144416912647927,234.4784955,14.72265194,main
2350309787566081,0.021576928415765775,170.8542,15.1852,main
2350318708850689,0.2145719928803604,1.4453,15.8151,main
2350322588581889,0.8455319904835804,241.382618,15.822534,main
2350334131306497,0.7927245979840505,236.3304,16.2131,main
2350335620284417,0.8509665326084,328.7433,16.3473,main
2350338287861761,1.28653186896097,134.3037629,16.433132500000006,main
2350338354970625,0.7999149122958813,138.5108,16.5395,main
2350339965583361,1.3045661304035316,238.4966,16.3948,main
2350346118627328,0.3053796692678448,260.9407,16.8371,main
2350346118627329,0.824157618119914,260.941,16.8364,main
2350350195490817,1.4885887455552638,154.7623,17.0696,main
2350357124481025,0.24970276724458973,226.2959,17.3449,main
2350359020306433,0.4358687445507622,344.5552,17.1524,main
2350374669254657,0.18879499038642128,241.73682090000003,18.10188861,main
2350376267284481,0.34299931793162713,341.8325,18.0225,main
2350376456028161,1.283128176548553,353.6082,17.9908,main
2350376527331328,0.29039349858716557,358.0866,18.1055,main
2350378855170049,0.21754541614992037,143.7707,18.2787,main
2350397746315265,0.1510380290709039,249.9832,19.0362,main
2350401475051521,0.9303633687321265,124.9199,19.2522,main
2350405740658689,1.3995676299493536,33.717822,19.541873,main
2350411482660865,1.0780182607669468,36.057,19.8703,main
2350419175014401,1.4059984708052515,162.6480497,19.93447861,main
